Batch ID,Time,Acid flow rate,Acid volume pumped,Air flow,Base flow rate,Base volume pumped,Bioreactor pressure reading,CER - unnormalized,"CER - unnormalized, integrated",DO,Feed#1 flow rate,Feed#1 volume pumped,Feed#2 flow rate,Feed#2 volume pumped,Feed#3 flow rate,Feed#3 volume pumped,Feed#4 flow rate,Feed#4 volume pumped,Inlet O2%,O2 flow,Off-gas CO2%,Off-gas O2%,Optical density,OUR - unnormalized,"OUR - unnormalized, integrated",pH,Reflectance,Reflectance (baseline subtracted),RQ,Stir speed,Temperature,Volume
Bioreactor 13,0,NaN,NaN,100.059952,0,1.190036942,3.290100824,0,,98.9103198,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.69199944,2.570964132,NaN,,6.60099787,2.646701739,0.41572778,NaN,1003,30,99.99197955
Bioreactor 13,0.033333333,NaN,NaN,100.0088457,0,1.190036942,3.386388373,0,0,98.74085758,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.69546252,2.663851998,NaN,,6.590389369,2.985997309,0.75502335,NaN,1000.926163,30.01000023,101.3098444
Bioreactor 13,0.066666667,NaN,NaN,99.99147768,0,1.190036942,2.765328653,0,0,98.55632794,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.71267231,2.71776105,NaN,,6.588330876,3.182970285,0.951996326,NaN,1002.112685,30,101.3076861
Bioreactor 13,0.1,NaN,NaN,99.77930849,0,1.190036942,3.422520856,0,0,98.45671579,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.70018954,2.648838782,NaN,,6.595433507,2.931129932,0.700155973,NaN,998.3777589,30.01000023,99.56557505
Bioreactor 13,0.133333333,NaN,NaN,99.81480495,0,1.190036942,3.522846416,0,0,98.25383702,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.70000076,2.541849784,NaN,,6.59100008,2.540422947,0.309448988,NaN,1001.553047,30.01000023,99.56346295
Bioreactor 13,0.166666667,NaN,NaN,99.97730022,0,1.190036942,3.463626093,0,0,98.15352964,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.69789315,2.704396621,NaN,,6.593213706,3.134129047,0.903155088,NaN,1000.213735,30.01000023,99.5613503
Bioreactor 13,0.2,NaN,NaN,100.0857288,0,1.190036942,3.398309017,0,0,98.28081892,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.69506152,2.574981128,NaN,,6.590556834,2.66136837,0.430394411,NaN,1000.938145,29.98999977,99.55923746
Bioreactor 13,0.233333333,NaN,NaN,99.93304684,0,1.190036942,3.544070935,0,0,97.99982893,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.69700938,2.680611221,NaN,,6.598999977,2.519049306,0.288075347,NaN,999.973366,30,99.55712206
Bioreactor 13,0.266666667,NaN,NaN,100.0195117,0,1.190036942,3.576154942,0,0,97.90876962,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.69302222,2.597032059,NaN,,6.600914099,2.370445855,0.139471896,NaN,997.1286093,30,99.55522407
Bioreactor 13,0.3,NaN,NaN,100.1547805,0,1.190036942,3.483969634,0,0,97.80156253,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.69393936,2.623677891,NaN,,6.593999863,2.839217901,0.608243942,NaN,996.3654922,30,99.55311139
Bioreactor 13,0.333333333,NaN,NaN,99.84910448,0,1.190036942,3.462691901,0,0,97.61063551,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.69373359,2.535026515,NaN,,6.595733542,2.515484571,0.284510612,NaN,1002.088876,30.01000023,99.55100122
Bioreactor 13,0.366666667,NaN,NaN,100.0166421,0,1.190036942,3.515777416,0,0,97.51720988,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.69286994,2.647357859,NaN,,6.593869196,2.925724746,0.694750787,NaN,998.3920285,30.01000023,99.54888955
Bioreactor 13,0.4,NaN,NaN,99.98109168,0,1.190036942,3.496326054,0,0,97.4239002,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.69331334,2.611819485,NaN,,6.596313134,2.79590416,0.564930201,NaN,1002,30.01000023,99.54677698
Bioreactor 13,0.433333333,NaN,NaN,99.97925849,0,1.190036942,3.65817496,0,9.09E-09,97.20536507,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.69356531,2.576993497,NaN,,6.599434705,2.668716908,0.437742949,NaN,998.6521398,30.01000023,99.54466333
Bioreactor 13,0.466666667,NaN,NaN,100.0339342,0,1.190036942,3.442032437,0,2.73E-08,97.35491709,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.68873953,2.510613931,NaN,,6.594377347,2.426379752,0.195405793,NaN,999.0391583,30.00259796,99.5425498
Bioreactor 13,0.5,NaN,NaN,100.0490234,0,1.190036942,3.495376771,0.000811516,7.13E-08,97.26231832,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.00029917,20.68899918,2.589496068,NaN,,6.601700946,2.714374304,0.483400345,NaN,1000.196678,30,99.54043677
Bioreactor 13,0.533333333,NaN,NaN,99.90502536,0,1.190036942,3.622987566,0,1.09E-07,96.99173399,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0,20.68600082,2.623843616,NaN,,6.602000237,2.839823246,0.608849287,NaN,1001.649993,30.01000023,99.53832541
Bioreactor 13,0.566666667,NaN,NaN,100.0131945,0,1.190036942,3.367848569,0.002711582,1.46E-07,97.29609943,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.70511598,2.631634732,NaN,,6.598974583,2.868282557,0.637308598,NaN,1000.76918,30.01000023,99.53621504
Bioreactor 13,0.6,NaN,NaN,100.0245152,0,1.190036942,3.500014727,0.001134092,2.34E-07,97.15969627,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.000418154,20.6988366,2.586590185,NaN,,6.603327326,2.703779008,0.472805049,NaN,1002,30,99.5341016
Bioreactor 13,0.633333333,NaN,NaN,100.0688999,0,1.190036942,3.484393843,0.00271293,3.18E-07,97.10892952,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.70100021,2.78413376,NaN,,6.600640187,3.425590515,1.194616556,NaN,997.6264853,30.00546702,99.53199006
Bioreactor 13,0.666666667,NaN,NaN,100.0301084,0,1.190036942,3.508990771,0.002712354,4.09E-07,97.16076222,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69648355,NaN,NaN,,6.598483737,1.823278666,-0.407695293,NaN,1000.978296,30,99.52987636
Bioreactor 13,0.7,NaN,NaN,99.85944012,0,1.190036942,3.451867975,0.002712563,4.90E-07,96.97408698,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69799995,2.599299933,NaN,,6.603541855,2.750201547,0.519227588,NaN,999.3748087,30,99.5277651
Bioreactor 13,0.733333333,NaN,NaN,99.92632123,0,1.190036942,3.406275845,0.002712138,5.80E-07,96.95865504,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69516671,2.642915676,NaN,,6.597750732,2.909491777,0.678517818,NaN,999.8328904,30,99.52565154
Bioreactor 13,0.766666667,NaN,NaN,99.98035107,0,1.190036942,3.519647353,0.002712245,6.62E-07,96.84128635,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69599915,2.627170616,NaN,,6.598615994,2.851975918,0.621001959,NaN,1000,30.00626327,99.52353856
Bioreactor 13,0.8,NaN,NaN,100.0065746,0,1.190036942,3.50478528,0.002713261,7.52E-07,96.87596435,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69366937,2.607485473,NaN,,6.600655282,2.319589182,0.088615223,NaN,999.6689466,30.01000023,99.5214254
Bioreactor 13,0.833333333,NaN,NaN,99.86863615,0,1.190036942,3.541294437,0.002712635,8.43E-07,97.08185423,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69388085,2.63891544,NaN,,6.6037066,2.894878626,0.663904667,NaN,1002.412975,29.98999977,99.51931304
Bioreactor 13,0.866666667,NaN,NaN,99.86344784,0,1.190036942,3.525560057,0.002712324,9.33E-07,96.90410655,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.6922443,NaN,NaN,,6.601022049,1.781170487,-0.449803472,NaN,1001,30,99.51719919
Bioreactor 13,0.9,NaN,NaN,99.94560542,0,1.190036942,3.453330216,0.00271337,1.02E-06,96.71551082,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69300079,2.578738745,NaN,,6.604794677,2.675090075,0.444116116,NaN,1002,30,99.51508769
Bioreactor 13,0.933333333,NaN,NaN,100.1246916,0,1.190036942,3.313279127,0.002714078,1.11E-06,96.61896649,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69000053,2.603931938,NaN,,6.602840657,2.767096339,0.53612238,NaN,998.6809634,30,99.51297297
Bioreactor 13,0.966666667,NaN,NaN,99.99273295,0,1.190036942,3.216128573,0.0027132,1.20E-06,96.71553481,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69110268,2.554487337,NaN,,6.601794697,2.586536407,0.355562449,NaN,1001.58899,30,99.51085628
Bioreactor 13,1,NaN,NaN,100.0271389,0,1.190036942,3.403573154,0.002712495,1.29E-06,96.69084155,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69087658,2.68363919,NaN,,6.599370045,3.05827713,0.827303171,NaN,998.1850326,30,99.50874364
Bioreactor 13,1.033333333,NaN,NaN,99.89157935,0,1.190036942,3.563345148,0.002712959,1.39E-06,96.6947203,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69094103,2.605425015,NaN,,6.603059108,2.772549188,0.54157523,NaN,998.9803507,30,99.50663056
Bioreactor 13,1.066666667,NaN,NaN,100.1086918,0,1.190036942,3.472499743,0.002711854,1.48E-06,96.79507116,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69903258,2.575847726,NaN,,6.60403322,2.6645329,0.433558941,NaN,999.1656548,30,99.50472758
Bioreactor 13,1.1,NaN,NaN,99.99277187,0,1.190036942,3.398376367,0.002713771,1.57E-06,96.78893696,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69908181,NaN,NaN,,6.600493669,1.850660086,-0.380313873,NaN,1000.082293,30,99.50261182
Bioreactor 13,1.133333333,NaN,NaN,100.0909691,0,1.190036942,3.408153704,0.002713248,1.66E-06,96.65201495,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.6970005,2.529623041,NaN,,6.607096074,2.222906679,-0.00806728,NaN,1002.612509,30,99.50049811
Bioreactor 13,1.166666667,NaN,NaN,100.086414,0,1.190036942,3.410914006,0.002713256,1.75E-06,96.74573916,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69599915,2.646673378,NaN,,6.605663591,2.923219274,0.692245315,NaN,999.5045694,30,99.49838444
Bioreactor 13,1.2,NaN,NaN,99.95010612,0,1.190036942,3.312488331,0.002712443,1.84E-06,96.64316955,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.70121085,2.719743297,NaN,,6.604210831,3.190214872,0.959240913,NaN,1003,30,99.49627141
Bioreactor 13,1.233333333,NaN,NaN,100.0549395,0,1.190036942,3.319089765,0.00271284,1.93E-06,96.8362159,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69350976,2.631308388,NaN,,6.604754896,2.867090464,0.636116505,NaN,1000.529153,30,99.4941599
Bioreactor 13,1.266666667,NaN,NaN,100.0156211,0,1.190036942,3.516330681,0.002712967,2.02E-06,96.74614061,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69199944,2.621199773,NaN,,6.604416219,2.830166376,0.599192417,NaN,1001.708079,30.00708095,99.49204552
Bioreactor 13,1.3,NaN,NaN,99.99940962,0,1.190036942,3.514703646,0.002712288,2.11E-06,96.77396289,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69166776,NaN,NaN,,6.604663749,1.619790435,-0.611183524,NaN,1001.340735,30.01000023,99.48993574
Bioreactor 13,1.333333333,NaN,NaN,99.95364557,0,1.190036942,3.570473147,0.002712597,2.20E-06,96.64594489,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.68938582,2.562703875,NaN,,6.604772273,2.616537571,0.385563612,NaN,998,30.01000023,99.48781958
Bioreactor 13,1.366666667,NaN,NaN,100.0835028,0,1.190036942,3.433327122,0.00271183,2.29E-06,96.58929916,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.690421,2.588636351,NaN,,6.605896724,2.711240494,0.480266535,NaN,1000.579299,30.01000023,99.48570754
Bioreactor 13,1.4,NaN,NaN,100.1276346,0,1.190036942,3.452203214,0.002712634,2.38E-06,96.58920986,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.68953815,NaN,NaN,,6.602923676,1.99123466,-0.239739299,NaN,1000.77052,30.00461764,99.48359502
Bioreactor 13,1.433333333,NaN,NaN,100.0582772,0,1.190036942,3.414536183,0.002713013,2.47E-06,96.55722566,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.68600082,2.592408597,NaN,,6.607959612,2.725010872,0.494036913,NaN,999.5303196,30,99.48148186
Bioreactor 13,1.466666667,NaN,NaN,100.0021787,0,1.190036942,3.370992478,0.002713393,2.56E-06,96.67123794,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.68756381,2.621693886,NaN,,6.608127748,2.831978524,0.601004565,NaN,999.6169397,29.98563811,99.47936497
Bioreactor 13,1.5,NaN,NaN,99.99861355,0,1.190036942,3.577483659,0.002712042,2.65E-06,96.50857734,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.68939862,NaN,NaN,,6.606598849,2.07374907,-0.157224889,NaN,1001.199067,29.98999977,99.47725313
Bioreactor 13,1.533333333,NaN,NaN,100.1214954,0,1.190036942,3.430938145,0.002711677,2.74E-06,96.51206976,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.6873664,2.616598495,NaN,,6.604801892,2.813359499,0.58238554,NaN,1001.633672,30,99.4751427
Bioreactor 13,1.566666667,NaN,NaN,100.0442703,0,1.190036942,3.416609926,0.002712818,2.83E-06,96.57402974,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.68765551,2.645807586,NaN,,6.60431127,2.920056343,0.689082384,NaN,998.9834006,30,99.47303087
Bioreactor 13,1.6,NaN,NaN,99.959352,0,1.190036942,3.513525104,0.002713273,2.92E-06,96.56452621,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.70228388,2.563939875,NaN,,6.606578384,2.621054793,0.390080834,NaN,999.1374894,30,99.47091747
Bioreactor 13,1.633333333,NaN,NaN,100.0489475,0,1.190036942,3.578367602,0.002713654,3.01E-06,96.53311038,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69622772,2.698084761,NaN,,6.607087162,3.111063242,0.880089283,NaN,1000.684805,30,99.46880123
Bioreactor 13,1.666666667,NaN,NaN,100.0272439,0,1.190036942,3.402880958,0.002712974,3.10E-06,96.29050647,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69860607,2.636641426,NaN,,6.610409777,2.886571646,0.655597687,NaN,998.8032243,30,99.46669012
Bioreactor 13,1.7,NaN,NaN,100.0708834,0,1.190036942,3.317781329,0.002712761,3.19E-06,96.34116091,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69185705,2.595208188,NaN,,6.608572763,2.735255908,0.504281949,NaN,1000.430126,30,99.46457432
Bioreactor 13,1.733333333,NaN,NaN,100.0043353,0,1.190036942,3.452701748,0.002711745,3.28E-06,96.36518259,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69383461,2.601175717,NaN,,6.603496874,2.757029533,0.526055574,NaN,1000.586078,29.96999931,99.46245808
Bioreactor 13,1.766666667,NaN,NaN,100.1831565,0,1.190036942,3.404474429,0.00271126,3.37E-06,96.24293211,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.6899112,2.622150785,NaN,,6.603178756,2.83363986,0.602665901,NaN,999.0893025,29.98999977,99.46034707
Bioreactor 13,1.8,NaN,NaN,99.82591228,0,1.190036942,3.313024157,0.002712351,3.46E-06,96.15938444,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69300079,2.643662654,NaN,,6.603035951,2.912239528,0.681265569,NaN,996.0268421,29.98999977,99.45823588
Bioreactor 13,1.833333333,NaN,NaN,99.96897831,0,1.190036942,3.561457251,0.00271215,3.56E-06,96.06284566,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69192718,2.653708659,NaN,,6.604108525,2.948946983,0.717973024,NaN,999.8915586,30,99.45633337
Bioreactor 13,1.866666667,NaN,NaN,99.99937545,0,1.190036942,3.556546087,0.00271058,3.65E-06,96.05289934,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.6902215,NaN,NaN,,6.605086503,1.692324162,-0.538649797,NaN,996.5189418,30,99.45421956
Bioreactor 13,1.9,NaN,NaN,99.98795212,0,1.190036942,3.331973389,0.002710783,3.74E-06,95.94889317,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.68899918,2.633388756,NaN,,6.607723928,2.874689817,0.643715858,NaN,996.2763047,30,99.45210814
Bioreactor 13,1.933333333,NaN,NaN,99.80106969,0,1.190036942,3.416239702,0.002712259,3.83E-06,95.94429605,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.68843782,2.606541797,NaN,,6.600187114,2.776627975,0.545654016,NaN,998,30,99.44999368
Bioreactor 13,1.966666667,NaN,NaN,99.91835017,0,1.190036942,3.401718685,0.002711626,3.93E-06,95.89191373,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.68600082,2.570305489,NaN,,6.603718769,2.644294739,0.41332078,NaN,999.2395522,30,99.44787863
Bioreactor 13,2,NaN,NaN,99.95130391,0,1.190036942,3.596201036,0.002712503,4.02E-06,95.97625416,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.68812564,NaN,NaN,,6.601311039,1.693874446,-0.537099513,NaN,997.5629929,29.98999977,99.44573691
Bioreactor 13,2.033333333,NaN,NaN,100.0587065,0,1.190036942,3.411801116,0.00271146,4.12E-06,95.87002302,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.6825849,2.607411806,NaN,,6.606829305,2.779808058,0.548834099,NaN,998.0491085,30,99.44357417
Bioreactor 13,2.066666667,NaN,NaN,100.0778211,0,1.190036942,3.715582064,0.002711253,4.23E-06,95.86919341,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.68303692,2.592763019,NaN,,6.605018197,2.726305337,0.495331378,NaN,1001.00909,30,99.44140986
Bioreactor 13,2.1,NaN,NaN,99.96549445,0,1.190036942,3.492728728,0.002711437,4.33E-06,95.91031828,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.6970005,2.520697062,NaN,,6.608000278,2.463184008,0.232210049,NaN,1002.442863,29.98999977,99.43946101
Bioreactor 13,2.133333333,NaN,NaN,99.97013413,0,1.190036942,3.598596608,0.002711883,4.47E-06,95.67846912,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69599915,NaN,NaN,,6.608000278,1.933581686,-0.297392273,NaN,999.5745708,29.97574515,99.4372935
Bioreactor 13,2.166666667,NaN,NaN,100.1177844,0,1.190036942,3.356524331,0.005057362,4.61E-06,95.61134528,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001864611,20.69313611,2.608179301,NaN,,6.607676837,2.782611042,0.551637083,NaN,999.729221,29.98999977,99.43512716
Bioreactor 13,2.2,NaN,NaN,99.99125181,0,1.190036942,3.266411854,0.002713467,4.71E-06,95.75035165,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.69300079,2.611106704,NaN,,6.606843934,2.793306544,0.562332585,NaN,1002.06429,30,99.43317593
Bioreactor 13,2.233333333,NaN,NaN,100.0302928,0,1.190036942,3.405196361,0.002713189,4.84E-06,95.54031939,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001,20.6894557,2.547635198,NaN,,6.606735552,2.210417745,-0.020556214,NaN,999.1763723,30.01000023,99.43100706
Bioreactor 13,2.266666667,NaN,NaN,99.96040757,0,1.190036942,3.451627719,0.005424943,4.99E-06,95.46729561,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68899918,NaN,NaN,,6.608778048,1.927787438,-0.303186521,NaN,1000.962899,30.01000023,99.42884109
Bioreactor 13,2.3,NaN,NaN,99.93834647,0,1.190036942,3.538799454,0.0054243,5.17E-06,95.49282157,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68697853,2.633572805,NaN,,6.610913041,2.875396555,0.644422596,NaN,1002,30.01000023,99.42689282
Bioreactor 13,2.333333333,NaN,NaN,100.0873386,0,1.190036942,3.49372833,0.003564663,5.35E-06,95.28084425,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001314598,20.68400002,2.577422651,NaN,,6.610685486,2.670284053,0.439310094,NaN,1000.056206,30.01000023,99.42472543
Bioreactor 13,2.366666667,NaN,NaN,100.0107917,0,1.190036942,3.425634695,0.003807674,5.52E-06,95.27887428,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.001403937,20.68600082,NaN,NaN,,6.61159608,2.123847565,-0.107126394,NaN,1002.403937,29.99596053,99.42256099
Bioreactor 13,2.4,NaN,NaN,100.0081214,0,1.190036942,3.234134689,0.005428598,5.68E-06,95.16414843,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68723366,2.732864029,NaN,,6.611299434,3.238171838,1.007197879,NaN,998.7005497,30,99.4203946
Bioreactor 13,2.433333333,NaN,NaN,100.0173581,0,1.190036942,3.665940355,0.00542584,5.87E-06,95.20058572,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68663615,NaN,NaN,,6.607181935,2.151978259,-0.0789957,NaN,998,30,99.41844175
Bioreactor 13,2.466666667,NaN,NaN,100.0016535,0,1.190036942,3.538073085,0.005425457,6.05E-06,95.10663514,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68412852,2.602174699,NaN,,6.611128501,2.760687068,0.529713109,NaN,999.4678877,30,99.41627533
Bioreactor 13,2.5,NaN,NaN,100.0834164,0,1.190036942,3.414683254,0.005423099,6.23E-06,95.02715514,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68556016,2.484012604,NaN,,6.61311977,2.329270304,0.098296345,NaN,999.1198625,30.01000023,99.41414984
Bioreactor 13,2.533333333,NaN,NaN,99.93664591,0,1.190036942,3.447268526,0.005424108,6.41E-06,95.00204288,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68339792,2.568146002,NaN,,6.612192692,2.636409283,0.405435324,NaN,998,30.01000023,99.41203716
Bioreactor 13,2.566666667,NaN,NaN,100.0145887,0,1.190036942,3.374516196,0.005424477,6.59E-06,94.70983312,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68671769,2.635340979,NaN,,6.611358668,2.881821156,0.650847197,NaN,998.3586325,30.01000023,99.40992555
Bioreactor 13,2.6,NaN,NaN,100.0282818,0,1.190036942,3.307284532,0.005422656,6.77E-06,94.79737175,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.69499969,2.618093744,NaN,,6.603663622,2.818821092,0.587847133,NaN,997.9952591,30.01000023,99.40781708
Bioreactor 13,2.633333333,NaN,NaN,100.0877225,0,1.190036942,3.409010024,0.005424268,6.95E-06,94.74550403,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.69141518,2.735299304,NaN,,6.611461612,3.247070948,1.016096989,NaN,1000.707711,30,99.40570482
Bioreactor 13,2.666666667,NaN,NaN,100.0702891,0,1.190036942,3.402407361,0.005424066,7.13E-06,94.82657698,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.69000053,2.726648693,NaN,,6.611239365,3.215452909,0.984478951,NaN,1000.478642,30,99.40359314
Bioreactor 13,2.7,NaN,NaN,100.2294424,0,1.190036942,3.411796882,0.005424684,7.31E-06,94.61539499,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.6891439,2.670089836,NaN,,6.613421762,3.008805979,0.77783202,NaN,999.7226545,30,99.40146701
Bioreactor 13,2.733333333,NaN,NaN,99.79617641,0,1.190036942,3.316306154,0.0054251,7.49E-06,94.63363394,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.69099998,2.588367122,NaN,,6.609191878,2.710252998,0.479279039,NaN,1001,29.97999954,99.39952025
Bioreactor 13,2.766666667,NaN,NaN,99.92622909,0,1.190036942,3.349355407,0.005422086,7.67E-06,94.61705232,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68641459,2.569411676,NaN,,6.610172142,2.641085152,0.410111193,NaN,997.5860102,29.99586001,99.39735512
Bioreactor 13,2.8,NaN,NaN,99.93877835,0,1.190036942,3.446588087,0.005423847,7.86E-06,94.46878377,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68700027,2.770199833,NaN,,6.610039643,3.374648333,1.143674374,NaN,998.5296345,30,99.39523288
Bioreactor 13,2.833333333,NaN,NaN,100.0255534,0,1.190036942,3.381243476,0.005424339,8.04E-06,94.41078447,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68549434,2.603050251,NaN,,6.615011609,2.763888861,0.532914902,NaN,999.9884022,30.01000023,99.39312681
Bioreactor 13,2.866666667,NaN,NaN,100.0884947,0,1.190036942,3.382885412,0.005425284,8.22E-06,94.39947742,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68544945,2.561145797,NaN,,6.609101454,2.610848427,0.379874468,NaN,999.7531386,30.01000023,99.39101318
Bioreactor 13,2.9,NaN,NaN,99.98801947,0,1.190036942,3.319010827,0.005425599,8.41E-06,94.47719028,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68758849,2.67491538,NaN,,6.612588489,3.026401281,0.795427322,NaN,997,30.01000023,99.38890052
Bioreactor 13,2.933333333,NaN,NaN,99.93784922,0,1.190036942,3.400582831,0.005424903,8.59E-06,94.21238823,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.95,,0.002,20.68300056,2.658190161,NaN,,6.611930309,2.965297241,0.734323282,NaN,1001.356561,30,99.38678702
